"file","line","rule","severity","type","impacts","effort","message","status","key"
"src/main/java/com/sodimac/fiscal/api/controller/InvoiceController.java","926","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""Facturas"" 3 times.","OPEN","9028630c-6b0c-49cb-9f7b-04c8c9138a82"
"src/main/java/com/sodimac/fiscal/api/exception/FiscalException.java","113","java:S1133","INFO","CODE_SMELL","MAINTAINABILITY=LOW","10min","Do not forget to remove this deprecated code someday.","OPEN","b977b0e6-cb04-43fa-ae16-6a18bacb093b"
"src/main/java/com/sodimac/fiscal/api/exception/FiscalException.java","113","java:S4144","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","15min","Update this method so that its implementation is not identical to ""getMessageCode"" on line 105.","OPEN","51ed23c8-379b-4d06-b29a-df23699910d1"
"src/main/java/com/sodimac/fiscal/api/exception/GlobalExceptionHandler.java","70","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""timestamp"" 4 times.","OPEN","e1f6b311-f3ea-423e-89ce-b939baa26598"
"src/main/java/com/sodimac/fiscal/api/exception/GlobalExceptionHandler.java","71","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""status"" 4 times.","OPEN","32004e7a-b7a5-4d14-a4a1-78facc9a6ad7"
"src/main/java/com/sodimac/fiscal/api/exception/GlobalExceptionHandler.java","72","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""error"" 4 times.","OPEN","4bcebf71-3d24-47c8-863e-8e0221890dfb"
"src/main/java/com/sodimac/fiscal/api/exception/GlobalExceptionHandler.java","74","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""message"" 4 times.","OPEN","4b1633f3-efd2-478f-b3b9-2283d562c1c8"
"src/main/java/com/sodimac/fiscal/api/model/dto/InvoiceRegistrationResponse.java","110","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 11 parameters, which is greater than 7 authorized.","OPEN","f79bc3e0-b9a3-49f8-9539-b04ffdaca24b"
"src/main/java/com/sodimac/fiscal/api/model/dto/InvoiceRegistrationResponse.java","137","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 11 parameters, which is greater than 7 authorized.","OPEN","92a90126-20b0-4bba-8bf7-5bad9ebdbbd7"
"src/main/java/com/sodimac/fiscal/api/model/dto/InvoiceStatusUpdateResponse.java","62","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 9 parameters, which is greater than 7 authorized.","OPEN","34eaba71-adb8-49f2-b791-ac7547f7c91a"
"src/main/java/com/sodimac/fiscal/api/model/dto/InvoiceUpdateResponse.java","61","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 9 parameters, which is greater than 7 authorized.","OPEN","01502707-5562-45a4-b231-9bc73ae4b52f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","48","java:S116","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this field ""a̱o"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","4b2ea5fb-0434-4425-bcf5-5e79fe22a5c5"
"src/main/java/com/sodimac/fiscal/api/model/dto/ResponseValidationDetecnoDto.java","19","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Constructor has 11 parameters, which is greater than 7 authorized.","OPEN","6bdc6d1b-7563-4691-beb5-fff602ee5d46"
"src/main/java/com/sodimac/fiscal/api/model/dto/XmlFIscalDto.java","5","java:S116","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this field ""UUID"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","9e68f80f-000c-4a40-bcf5-44397bd48778"
"src/main/java/com/sodimac/fiscal/api/model/dto/XmlFIscalDto.java","6","java:S116","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this field ""Rfc"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","a7102a67-44f1-4e88-b3c0-90cfd07b69ff"
"src/main/java/com/sodimac/fiscal/api/model/dto/XmlFIscalDto.java","7","java:S116","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this field ""VersionCFDI"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","0d5ab129-b807-4f92-87de-dd47881bd8e3"
"src/main/java/com/sodimac/fiscal/api/model/dto/XmlFIscalDto.java","11","java:S117","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","b8d29c27-2bdb-4412-a795-24b4aecd452c"
"src/main/java/com/sodimac/fiscal/api/model/dto/XmlFIscalDto.java","11","java:S117","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","84c4780c-1f8e-40f1-af9a-132143f51514"
"src/main/java/com/sodimac/fiscal/api/model/dto/XmlFIscalDto.java","11","java:S117","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","a232aa0b-ea87-4fd0-91f4-8a9a40421a96"
"src/main/java/com/sodimac/fiscal/api/pdf/impl/PdfRenderServiceImpl.java","130","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""no_logo.jpg"" 3 times.","OPEN","c864e1fd-9f5e-42ac-b0f0-a6f6024bde18"
"src/main/java/com/sodimac/fiscal/api/repository/PaymentsRepositoryCustomImpl.java","62","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""issuer"" 4 times.","OPEN","b4bbfcc7-36ce-417f-8ddc-71481cf6af01"
"src/main/java/com/sodimac/fiscal/api/repository/PaymentsRepositoryCustomImpl.java","63","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""receiver"" 4 times.","OPEN","6b9c31cd-52ee-45ec-b843-e782d62bfcf0"
"src/main/java/com/sodimac/fiscal/api/repository/PaymentsRepositoryCustomImpl.java","114","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","16min","Define a constant instead of duplicating this literal ""paymentsUuid"" 7 times.","OPEN","eaf3f83e-af94-474b-a23e-20acd9065c6f"
"src/main/java/com/sodimac/fiscal/api/repository/specification/InvoiceSpecification.java","28","java:S1118","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Add a private constructor to hide the implicit public one.","OPEN","3cc2a275-9217-4c47-8581-9bdfac00369c"
"src/main/java/com/sodimac/fiscal/api/repository/specification/InvoiceSpecification.java","40","java:S3776","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","40min","Refactor this method to reduce its Cognitive Complexity from 50 to the 15 allowed.","OPEN","d94cc065-a595-4b18-8f54-fa062c72a982"
"src/main/java/com/sodimac/fiscal/api/repository/specification/InvoiceSpecification.java","64","java:S125","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","This block of commented-out lines of code should be removed.","OPEN","fa60a471-642e-4d8e-8612-f3047f11f56a"
"src/main/java/com/sodimac/fiscal/api/repository/specification/InvoiceSpecification.java","72","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","12min","Define a constant instead of duplicating this literal ""createdAt"" 5 times.","OPEN","38768af0-be35-40c1-a6ab-ec73fcc027ac"
"src/main/java/com/sodimac/fiscal/api/repository/specification/InvoiceSpecification.java","106","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","26min","Define a constant instead of duplicating this literal ""invoiceUuid"" 12 times.","OPEN","8353bda5-b61a-42ab-a142-f6d970a634d0"
"src/main/java/com/sodimac/fiscal/api/response/ResponseHandler.java","9","java:S1118","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Add a private constructor to hide the implicit public one.","OPEN","e536708e-2b2f-43fc-9226-d4cd50de1dd1"
"src/main/java/com/sodimac/fiscal/api/security/GroupValidator.java","53","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""FORBIDDEN"" 3 times.","OPEN","fc93ceb1-195e-4adb-a183-74364deec3b2"
"src/main/java/com/sodimac/fiscal/api/security/UtilApiSecurityClient.java","43","java:S3776","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","7min","Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.","OPEN","89d45cc4-7584-450e-99f2-4c436ac9a766"
"src/main/java/com/sodimac/fiscal/api/service/ActivityLogService.java","33","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 8 parameters, which is greater than 7 authorized.","OPEN","efa57a92-1622-4bad-bf9b-89a8399a24fe"
"src/main/java/com/sodimac/fiscal/api/service/AuditoriaApiService.java","32","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 9 parameters, which is greater than 7 authorized.","OPEN","4aafa796-bb0d-4702-a116-ae887f5a44e2"
"src/main/java/com/sodimac/fiscal/api/service/GcsStorageService.java","6","java:S112","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Define and throw a dedicated exception instead of using a generic one.","OPEN","78bb3ac6-4478-4309-aaf9-181fbe93e9e6"
"src/main/java/com/sodimac/fiscal/api/service/GcsStorageService.java","7","java:S112","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Define and throw a dedicated exception instead of using a generic one.","OPEN","a76de164-2476-49b0-a7b9-704fe9c6c696"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","41","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","715a000b-9fe4-4495-beb9-3355c3dc0d60"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","71","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","a39faca8-43b2-4db6-ba94-5e5ae3a558e1"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","83","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","012c92f5-4c1b-4c63-af85-bd8f6e68097b"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","88","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","3ba7dee3-6e73-4ee3-956a-cafdb04ef776"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","102","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","1474500e-1529-42a5-85ee-1870cc95c925"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","107","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","81dacfff-d7f3-44b8-850a-4ee0762a0113"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","111","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","dc4f4359-ff35-4457-8226-fcbc1fc90f66"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","115","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","2f3d6201-466a-47ad-b390-7f347c94ebc4"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","119","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","a699d3aa-dacb-40de-9df1-6059ad41ed71"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","137","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","97a71015-b221-4732-b38f-08c9fedc9999"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","141","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","fb5a6737-c56b-45b1-a9cb-95ff4f1f4d76"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","145","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","4c35949e-fbb1-489d-993a-51c65a6ac10e"
"src/main/java/com/sodimac/fiscal/api/service/impl/CartaPorteXmlProcessorServiceImpl.java","192","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","8fc04f90-7183-4584-8f7f-e3a0007fbedf"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","42","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","d2b8952e-9c63-4f62-9ed2-4acfaba95d09"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","56","java:S1135","INFO","CODE_SMELL","MAINTAINABILITY=LOW","0min","Complete the task associated to this TODO comment.","OPEN","c68676ee-79ab-4d76-bfad-b9ede13e0622"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","75","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","91d08ae4-23dc-40a8-bcdc-23386cc5a479"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","107","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","8bb818a1-53bf-4a13-bd02-836604641cbb"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","115","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","4e7bfa77-1ad6-4914-b709-1d2bae868aa0"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","122","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","a49e96f9-9a00-485e-bdf5-9153bc9b1b9a"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","136","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","37934c63-229a-4189-8270-10fefe496d95"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","140","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","45ad3fd7-c2dd-4295-823c-a3e0de8175c1"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","144","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","9799f5a4-f034-4661-8308-8efe665bf1ff"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","157","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","2bdaf650-5f26-4cdf-9db8-c383eca19f58"
"src/main/java/com/sodimac/fiscal/api/service/impl/CfdiXmlProcessorServiceImpl.java","162","java:S1874","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","15min","Remove this use of ""throwError""; it is deprecated.","OPEN","1ffc5e97-fce1-4d41-8325-3afd3259942d"
"src/main/java/com/sodimac/fiscal/api/service/impl/FiscalXmlTransformerServiceImpl.java","67","java:S112","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Define and throw a dedicated exception instead of using a generic one.","OPEN","1f65cbeb-1572-45c6-b909-3376d234a7f8"
"src/main/java/com/sodimac/fiscal/api/service/impl/FiscalXmlTransformerServiceImpl.java","266","java:S112","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Define and throw a dedicated exception instead of using a generic one.","OPEN","36f6e961-6d4e-49b0-b895-3f9c520ec4e3"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceRegistrationServiceImpl.java","69","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","18min","Define a constant instead of duplicating this literal ""========================================"" 8 times.","OPEN","5809b5d2-5c47-454b-95af-ad5331e1dc9f"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceRegistrationServiceImpl.java","136","java:S1135","INFO","CODE_SMELL","MAINTAINABILITY=LOW","0min","Complete the task associated to this TODO comment.","OPEN","a42b025f-aa30-4248-bf4e-19fd1789475d"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceRegistrationServiceImpl.java","290","java:S1172","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused method parameter ""invoiceDto"".","OPEN","4fea57dc-fb14-4a61-870b-804d0b1f1a68"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceRegistrationServiceImpl.java","412","java:S1172","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused method parameter ""invoiceDto"".","OPEN","ff28acdb-c109-4854-8d67-869796331e99"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","81","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""addendaValidator"" private field.","OPEN","b1053810-bb65-4eee-881e-696ccce4a773"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","92","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""activityLogService"" private field.","OPEN","95f71254-17a1-4e1f-b8dc-371c7fa69dca"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","122","java:S6541","INFO","CODE_SMELL","MAINTAINABILITY=INFO","0min","A ""Brain Method"" was detected. Refactor it to reduce at least one of the following metrics: LOC from 233 to 64, Complexity from 19 to 14, Nesting Level from 3 to 2, Number of Variables from 27 to 6.","OPEN","8cdad023-b376-4b9a-b0a2-2fa7dd5acf56"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","122","java:S3776","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","13min","Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.","OPEN","5924f9bf-9f2e-4490-921e-bbd1b481be9f"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","128","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","50min","Define a constant instead of duplicating this literal ""========================================"" 24 times.","OPEN","e5e5aa25-4134-4e9a-a0ed-8088eca50263"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","136","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","56min","Define a constant instead of duplicating this literal ""system"" 27 times.","OPEN","b98e716d-758f-4681-ac09-78621859f4b8"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","180","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","12min","Define a constant instead of duplicating this literal ""Codigo: "" 5 times.","OPEN","508f01c5-b2f2-458b-a85b-a9bb79ccb0d3"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","189","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal "", Folio: "" 3 times.","OPEN","6ab78757-509b-4dd1-898f-a627855e3b66"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","189","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""Serie: "" 3 times.","OPEN","5f74f8c2-4388-479e-aecc-10dda372bad4"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","217","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""RFC: "" 3 times.","OPEN","8f0b1cfc-f52d-4697-92f5-05ce23c66d10"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","305","java:S1135","INFO","CODE_SMELL","MAINTAINABILITY=LOW","0min","Complete the task associated to this TODO comment.","OPEN","5deded79-3c51-4573-a287-239b244c239b"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","306","java:S125","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","This block of commented-out lines of code should be removed.","OPEN","c492e779-a0b1-4d69-af5d-68abd06b933c"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","333","java:S1141","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Extract this nested try block into a separate method.","OPEN","0a97624f-2559-490c-9456-0f9c7bc3cf0f"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","368","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""invoiceUuid"" 3 times.","OPEN","cd76c5c9-fc60-43fb-ad46-9187a5a3789d"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","458","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","10min","Define a constant instead of duplicating this literal ""UUID: {}"" 4 times.","OPEN","14ec4a4c-cd48-48eb-8dce-f1f4abe7616f"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","475","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""Documento no encontrado. UUID: {}"" 3 times.","OPEN","e97b9cab-b318-4af5-b49c-bde69f55790c"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","476","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","12min","Define a constant instead of duplicating this literal ""UUID: "" 5 times.","OPEN","3f5dcaf0-976d-44e6-9251-24600791dc14"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","538","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal ""request"" 3 times.","OPEN","d17a3cc3-1dc8-431c-a8fa-1dd2930ce8fd"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","836","java:S1192","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","8min","Define a constant instead of duplicating this literal "", recepcion="" 3 times.","OPEN","5d249d4a-a3cd-4316-a5ed-45bef6c52ea0"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","968","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Method has 10 parameters, which is greater than 7 authorized.","OPEN","a416f6d9-6452-4d0b-8ea0-f486dd54629b"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","1161","java:S117","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","610ab21b-e437-42dd-b0c7-91c52f3296bb"
"src/main/java/com/sodimac/fiscal/api/service/impl/InvoiceServiceImpl.java","1211","java:S3776","CRITICAL","CODE_SMELL","MAINTAINABILITY=HIGH","12min","Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.","OPEN","ff574514-b9a1-4892-a433-4cf580f0666f"
